0.946,-0.088,0.301,10.864,9.888,3.418,-27.153,-73.619,-51.021
0.967,-0.025,0.172,-14.954,37.476,-12.939,-24.219,-72.565,-53.377
0.897,-0.025,0.193,-57.8,48.95,-26.978,-20.275,-71.191,-59.804
0.761,0.011,0.151,-44.678,47.058,-28.076,-16.606,-69.681,-65.907
0.761,-0.033,0.069,-109.009,31.677,-31.677,-15.386,-68.494,-71.367
0.675,-0.013,0.121,-114.38,36.987,-37.17,-16.227,-67.956,-77.563
0.574,0.003,0.294,-49.561,36.682,-26.489,-14.98,-66.528,-84.029
0.584,-0.031,0.263,-33.081,2.625,-12.085,-14.139,-66.044,-87.616
1.076,-0.02,0.519,-13.489,14.16,-10.986,-13.711,-66.055,-89.604
1.718,-0.457,1.197,-60.364,-70.496,-9.583,-13.381,-65.995,-91.181
0.975,-0.224,0.98,27.466,32.349,15.442,-16.798,-67.879,-89.863
1.27,-0.137,0.33,11.841,4.028,4.272,-14.788,-66.379,-90.56
0.858,-0.173,0.256,-18.982,10.437,-12.878,-15.249,-66.857,-91.329
0.559,-0.223,0.406,-7.507,4.395,-7.141,-15.189,-66.407,-93.378
0.625,-0.046,0.277,-1.465,10.193,-11.414,-14.447,-66.083,-94.812
0.756,-0.284,0.387,-0.61,4.7,-9.766,-13.233,-65.599,-97.394
0.7,-0.186,0.226,13.489,-12.207,3.052,-13.431,-65.588,-97.811
0.788,-0.194,0.238,27.283,2.319,2.563,-13.661,-65.984,-97.91
0.849,-0.151,0.279,25.085,-7.141,5.371,-13.25,-65.995,-97.767
0.761,-0.047,0.27,21.057,-17.395,2.441,-13.09,-66.736,-97.322
0.767,-0.132,0.285,3.235,-14.709,-3.784,-13.024,-67.769,-97.427
1.059,-0.243,0.455,6.409,-25.391,11.353,-14.2,-68.395,-97.191
1.531,0.122,1.028,74.402,-140.869,60.974,-18.759,-70.774,-91.077
1.231,0.224,0.378,41.016,78.674,-10.925,-22.121,-72.889,-82.815
1.363,-0.075,0.117,44.434,-46.082,15.381,-18.177,-71.73,-85.199
0.984,-0.073,0.236,-5.432,-4.089,6.104,-20.989,-72.85,-83.271
0.643,0.162,0.376,-21.179,-10.193,4.822,-22.544,-73.389,-80.788
0.538,0.099,0.163,3.54,2.258,-6.47,-20.435,-72.883,-82.354
0.593,-0.055,-0.045,-54.382,-18.982,-6.409,-22.006,-73.592,-82.958
0.689,0.128,0.187,-14.16,-29.968,1.465,-23.516,-74.57,-83.194
0.79,-0.004,0.139,-5.493,25.635,-17.517,-21.11,-74.844,-84.348
1.127,-0.073,0.337,17.944,49.927,-13.428,-15.2,-73.207,-90.269
1.817,-0.132,0.762,-45.044,-41.565,-15.076,-12.92,-72.664,-92.928
1.278,-0.167,0.754,-102.112,-26.123,-23.56,-15.645,-75.361,-95.235
1.005,-0.085,0.325,101.257,2.93,12.329,-13.788,-75.042,-95.251
0.812,-0.006,0.018,51.88,-2.38,0.488,-12.228,-75.943,-91.95
0.664,-0.102,0.176,-37.292,10.071,-16.357,-10.547,-75.806,-94.883
0.685,-0.053,0.211,-12.207,16.541,-14.893,-8.63,-75.146,-98.372
0.714,-0.076,0.214,-6.775,-40.527,-5.188,-7.927,-75.773,-100.096
0.679,-0.055,0.115,14.404,-53.467,-5.554,-9.223,-78.684,-99.086
0.664,-0.093,0.021,50.354,-4.395,-8.85,-6.658,-79.755,-100.503
0.9,-0.097,0.082,-12.329,11.23,-11.23,-3.845,-79.601,-103.497
1.124,-0.107,0.198,-117.249,41.138,-26.794,-2.692,-78.508,-108.715
1.368,-0.208,0.568,-115.601,72.998,-27.1,-2.845,-74.987,-117.048
1.626,0.295,0.672,192.078,-50.415,76.355,-8.822,-75.575,-108.375
1.373,0.256,0.238,82.886,31.067,18.982,-7.295,-73.74,-102.134
0.947,-0.034,0.19,11.963,16.541,8.179,-5.109,-71.933,-101.854
0.774,-0.057,0.23,-27.283,0.244,-1.953,-6.751,-72.076,-101.277
0.722,0.115,0.238,-30.762,-12.634,-0.61,-7.976,-72.318,-101.162
0.611,0.177,0.265,-2.258,-4.944,4.944,-8.157,-72.757,-101.025
0.595,0.12,0.19,31.555,45.044,-1.77,-5.46,-71.472,-100.97
0.638,0.022,0.253,32.043,29.175,-1.221,-2.428,-69.099,-101.838
0.724,-0.051,0.237,33.447,-3.967,1.709,-0.797,-68.582,-101.607
1.051,-0.124,0.347,-63.721,-42.908,-12.207,-1.56,-69.928,-102.074
1.427,0.055,0.394,-93.018,5.676,-25.391,-3.076,-71.378,-105.018
1.926,-0.054,0.854,-17.334,-22.949,-2.075,-3.241,-70.01,-107.715
1.088,-0.166,0.321,15.564,-82.825,14.404,-2.626,-73.537,-103.612
0.912,-0.079,0.473,-89.294,-23.315,-7.69,-6.427,-75.295,-104.376
