1.097,-0.004,0.341,-121.277,-19.531,-33.02,-19.308,-73.553,173.979
0.895,-0.276,0.179,-30.701,55.115,-41.504,-13.041,-72.416,156.758
1.042,-0.19,0.293,-128.418,29.968,-32.654,-10.272,-69.236,144.333
0.913,-0.204,0.339,-110.962,33.813,-29.541,-12.552,-66.61,134.528
0.917,-0.165,0.312,-71.045,39.734,-29.602,-16.474,-64.116,124.898
0.875,-0.235,0.418,-56.885,16.479,-31.738,-17.139,-62.611,114.329
0.902,-0.045,0.427,1.404,-29.724,-20.142,-15.842,-63.968,110.275
0.93,-0.096,0.459,-30.884,-3.296,-40.466,-11.871,-66.407,102.068
0.908,-0.039,0.377,-27.161,-4.761,-27.527,-5.988,-66.517,91.895
0.917,0.161,0.376,-24.109,-7.141,-7.141,-4.23,-68.247,88.726
0.934,0.125,0.291,-70.007,-12.329,-18.494,-4.175,-69.412,84.65
0.983,0.103,0.297,-73.364,-4.761,-10.559,-5.685,-70.538,79.986
0.962,0.236,0.257,-60.974,-16.602,-14.648,-7.619,-71.724,76.366
1.005,-0.037,0.275,-48.706,-7.324,-23.865,-5.691,-73.751,68.758
0.953,-0.122,0.347,-111.572,25.024,-37.231,-4.241,-73.79,56.338
0.943,-0.23,0.277,-137.512,22.766,-44.617,-4.488,-71.027,42.078
0.9,-0.1,0.264,-130.981,16.113,-41.504,-7.581,-69.412,28.356
0.946,-0.201,0.229,-55.603,0.732,-29.663,-7.943,-68.785,16.941
1.043,-0.119,0.358,-78.735,-11.963,-33.875,-8.163,-68.95,7.377
0.921,0.086,0.455,-9.521,-44.128,-11.536,-6.52,-73.109,1.467
1.0,0.231,0.41,-54.138,-17.822,-29.846,-1.599,-75.174,-6.608
0.977,0.206,0.269,-56.091,6.531,-43.03,8.163,-74.707,-23.901
0.899,0.063,0.038,-128.967,-26.611,-33.691,21.533,-76.097,-36.722
0.981,0.222,0.231,-74.463,-39.49,-23.804,34.415,-79.211,-58.694
1.022,0.001,0.157,-103.455,9.705,-29.968,44.692,-79.272,-81.002
0.958,-0.121,0.095,-101.196,-9.033,-23.01,39.82,-77.195,-89.764
1.013,-0.103,0.183,-74.829,-20.142,-16.663,38.809,-77.322,-101.266
0.962,0.085,0.065,-65.43,-13.123,-6.958,40.215,-78.459,-111.149
1.002,0.057,0.197,-88.196,-4.211,-9.094,39.194,-79.211,-120.465
0.933,0.056,0.157,-81.726,4.211,-1.648,32.992,-79.047,-124.92
1.05,0.125,0.206,-99.609,31.799,-11.047,23.159,-77.563,-125.063
0.745,0.214,0.1,-126.465,18.311,-22.705,16.974,-74.74,-129.688
